user_id,content_id,rating,completion_percentage,favorite,date_interacted
2997,325,,,FALSE,27-10-2024
4128,891,,72,FALSE,12-06-2022
4735,1252,,,TRUE,11-03-2022
244,510,,,FALSE,29-04-2023
3469,776,1,,FALSE,04-05-2025
706,1464,,,TRUE,28-10-2022
1224,896,1,,TRUE,02-02-2020
2915,1302,4,,FALSE,28-04-2022
2670,156,5,57,FALSE,29-10-2023
41,589,6,,FALSE,19-03-2024
4972,1324,,,FALSE,14-03-2024
3689,171,,,FALSE,16-04-2022
4169,1250,,61,TRUE,31-07-2024
805,931,9,,TRUE,16-05-2024
858,303,,,FALSE,01-06-2023
1066,787,2,80,FALSE,04-08-2025
1560,1195,,96,FALSE,23-04-2024
4739,818,,51,FALSE,23-04-2023
554,223,7,94,FALSE,08-09-2025
3801,969,5,,FALSE,09-05-2025
2708,392,,89,FALSE,22-09-2021
4186,1082,,,TRUE,01-02-2021
4657,1363,,,FALSE,24-03-2024
79,1250,4,,TRUE,09-04-2025
3748,402,,82,FALSE,09-02-2022
493,1245,,,FALSE,19-12-2020
2786,210,,,TRUE,21-05-2020
4223,759,,,FALSE,05-09-2021
2656,1115,,,FALSE,13-04-2023
1595,1031,,,FALSE,05-12-2025
17,755,,14,TRUE,13-02-2021
1737,403,,24,FALSE,10-01-2023
2717,639,2,45,TRUE,20-09-2023
1522,177,,37,TRUE,06-11-2024
396,1380,,99,FALSE,02-07-2025
2169,498,,38,FALSE,24-11-2025
4079,772,,71,FALSE,05-11-2024
4339,765,10,,FALSE,28-11-2024
4722,1137,,,FALSE,02-04-2024
797,1268,,100,TRUE,22-03-2024
443,1292,6,,FALSE,28-08-2024
964,1429,,,FALSE,24-12-2021
180,691,,,FALSE,28-10-2022
4730,86,,,FALSE,12-02-2024
2759,1138,,11,TRUE,17-02-2020
3859,1437,,,FALSE,14-05-2020
4852,1089,,47,FALSE,19-11-2021
1940,181,10,63,FALSE,19-08-2020
1904,84,3,,FALSE,07-05-2022
937,943,,,FALSE,01-10-2025
1130,1308,,,FALSE,04-02-2021
4126,1120,,95,FALSE,22-10-2021
3430,1231,6,,FALSE,06-11-2023
1284,503,,,TRUE,12-01-2025
458,1425,,46,FALSE,10-12-2020
4057,119,,,FALSE,24-09-2022
1597,985,6,,FALSE,04-08-2023
755,632,,,FALSE,22-07-2025
1148,805,,90,FALSE,24-07-2024
830,1062,,87,FALSE,06-03-2024
2641,388,,,FALSE,09-08-2021
1992,1280,1,25,TRUE,13-04-2022
1473,1118,,,FALSE,23-05-2025
4663,1052,,,FALSE,14-11-2020
1808,1089,5,64,FALSE,07-02-2023
350,501,,43,FALSE,27-01-2020
4065,1059,,,FALSE,24-10-2024
205,1356,9,41,FALSE,11-05-2023
4540,416,,,TRUE,13-11-2020
2530,481,3,13,TRUE,11-03-2024
4627,42,,,FALSE,11-08-2025
4546,655,,,FALSE,30-05-2025
977,1120,6,,FALSE,12-12-2021
1866,1273,,63,FALSE,01-01-2024
545,179,,91,FALSE,24-12-2024
102,1456,,12,TRUE,16-07-2025
4649,850,,,FALSE,24-10-2025
4006,964,5,,FALSE,30-01-2025
352,867,1,,FALSE,03-09-2021
3857,389,,,FALSE,05-02-2021
1762,106,5,,TRUE,08-11-2025
1855,117,,31,FALSE,12-06-2025
594,1335,,,TRUE,14-02-2022
759,331,,54,FALSE,24-05-2022
3074,1253,,83,FALSE,07-10-2023
4833,237,5,,FALSE,07-11-2022
209,1329,,,TRUE,23-07-2024
3458,1455,,,FALSE,28-04-2025
1441,785,9,45,FALSE,01-08-2023
696,505,,,FALSE,23-02-2025
4173,759,,,FALSE,30-07-2020
3198,513,5,,FALSE,14-04-2021
2703,1264,,24,FALSE,16-06-2020
1540,1181,,91,FALSE,30-09-2023
3554,824,,,FALSE,19-09-2021
354,230,,,FALSE,06-04-2023
4083,471,8,,FALSE,29-01-2020
2675,893,3,,FALSE,26-05-2021
2655,1475,,,FALSE,25-07-2021
2817,661,,,FALSE,21-09-2020
2609,490,,,FALSE,13-04-2023
4640,669,,47,TRUE,26-02-2024
3127,1116,7,52,FALSE,19-12-2021
3316,560,,80,FALSE,01-10-2024
2199,695,8,,FALSE,27-10-2023
2666,1054,,,FALSE,14-06-2024
4242,969,5,66,TRUE,16-01-2020
4776,652,,,FALSE,05-06-2025
12,204,,,FALSE,08-09-2021
380,673,,,TRUE,19-03-2024
1944,109,6,,FALSE,26-12-2023
4067,1195,,,TRUE,28-03-2024
3517,75,1,,FALSE,02-01-2022
2004,1421,,,FALSE,30-09-2022
4370,455,3,34,FALSE,31-10-2023
3083,1278,,95,TRUE,30-06-2020
3322,164,,51,FALSE,18-02-2024
582,497,,,TRUE,14-06-2024
3802,1398,7,92,FALSE,15-06-2022
509,232,,10,FALSE,04-12-2024
3055,1173,,,FALSE,29-05-2024
457,1253,4,,FALSE,20-06-2024
4784,721,,,FALSE,17-09-2023
3267,698,,,FALSE,08-08-2025
3647,880,,50,FALSE,13-02-2021
2864,1130,,,FALSE,08-11-2023
1143,605,9,37,FALSE,31-05-2023
2617,1155,,,FALSE,09-07-2023
3215,1484,,,FALSE,06-04-2025
399,1297,9,,FALSE,25-05-2024
4293,1455,6,,FALSE,21-07-2024
1969,953,5,,FALSE,11-04-2024
3784,1498,6,24,FALSE,20-10-2025
229,80,,,FALSE,04-11-2025
2740,329,,,FALSE,06-03-2022
1455,143,,,FALSE,19-08-2020
2913,1313,2,,TRUE,07-08-2024
651,1334,,56,FALSE,01-12-2023
88,622,10,,FALSE,29-11-2021
3938,985,,,FALSE,25-01-2025
794,577,,,FALSE,12-03-2022
1134,534,,,FALSE,26-03-2023
4106,325,5,55,FALSE,06-09-2025
2619,369,,,FALSE,25-10-2020
715,594,10,,FALSE,13-01-2020
2950,1118,2,,TRUE,11-01-2020
1562,1322,,70,TRUE,20-01-2025
3008,676,,78,FALSE,15-09-2021
4909,1209,,54,FALSE,04-03-2021
3781,289,,,FALSE,01-12-2022
1487,1457,,,FALSE,06-04-2024
4596,736,5,18,FALSE,18-12-2020
4918,1252,,76,FALSE,18-09-2020
4692,968,6,94,FALSE,26-08-2024
2175,332,,,TRUE,13-10-2022
1968,1142,8,,FALSE,13-05-2023
3695,771,5,66,FALSE,12-03-2024
3934,846,,,FALSE,18-01-2022
225,166,,,FALSE,12-02-2020
4530,504,,,FALSE,08-12-2023
4426,1408,,,FALSE,04-11-2024
2696,504,5,,FALSE,09-06-2020
4910,1401,,64,FALSE,27-07-2025
4942,593,,,FALSE,30-10-2020
1694,1316,,,FALSE,26-01-2023
4622,888,,26,FALSE,16-09-2024
222,1482,8,26,FALSE,25-11-2021
3103,1312,,41,FALSE,08-10-2022
3071,1418,,,FALSE,02-02-2024
2120,1101,,,FALSE,18-01-2023
2124,924,,17,FALSE,31-10-2020
2351,391,,,FALSE,30-06-2023
254,1340,,,FALSE,29-04-2020
72,628,3,,TRUE,14-07-2025
4433,996,,,FALSE,07-06-2022
3358,607,,,FALSE,05-07-2022
2555,168,,78,FALSE,26-02-2025
3845,472,,,FALSE,12-03-2022
4935,1217,,,FALSE,20-01-2024
485,604,,85,FALSE,01-04-2021
4990,1248,,,TRUE,21-07-2025
4474,365,9,21,FALSE,25-03-2020
2939,971,,,FALSE,21-03-2020
3687,453,,45,TRUE,23-10-2021
2552,1123,,,FALSE,17-01-2025
2284,1444,,50,FALSE,21-11-2020
4230,53,,,FALSE,14-03-2024
1728,925,,,FALSE,23-07-2024
3173,871,,54,FALSE,27-01-2021
2877,417,,,TRUE,11-07-2021
2100,172,,,FALSE,20-11-2021
111,696,,,FALSE,15-04-2020
3139,891,4,,FALSE,20-09-2020
1645,176,,,FALSE,24-04-2021
1332,620,5,,FALSE,08-03-2020
2276,119,5,,FALSE,15-07-2020
3782,26,,,FALSE,24-08-2023
769,400,8,55,TRUE,13-03-2022
1907,68,2,,FALSE,04-07-2020
2150,649,6,,FALSE,13-05-2024
3262,710,5,,FALSE,11-01-2024
2714,1428,,96,FALSE,01-08-2023
4243,521,,,FALSE,10-09-2022
998,1278,8,,TRUE,13-05-2022
2636,1407,,,TRUE,09-09-2021
2316,835,10,,TRUE,31-03-2023
488,1223,,,FALSE,13-02-2023
2222,441,,44,FALSE,07-12-2022
2120,1482,,,FALSE,14-08-2023
1695,1343,,39,TRUE,19-01-2020
661,1326,,,FALSE,03-10-2022
3790,516,,,FALSE,21-07-2020
2720,11,7,49,FALSE,04-03-2021
3620,55,,,TRUE,18-09-2020
3557,563,,,FALSE,23-06-2023
1583,861,10,43,FALSE,20-01-2021
1744,357,,98,FALSE,18-06-2021
4601,1171,,,TRUE,13-04-2020
1017,579,4,,FALSE,16-11-2020
1852,79,,,FALSE,10-06-2023
4344,448,,,FALSE,23-01-2021
4612,778,,87,FALSE,15-06-2024
4065,1319,3,,FALSE,02-10-2022
4095,549,,83,FALSE,13-12-2020
1521,1496,,82,FALSE,06-01-2022
2836,873,,,FALSE,11-06-2021
4341,169,1,,FALSE,11-12-2020
3219,21,4,82,TRUE,23-04-2021
2018,1255,,66,FALSE,28-01-2020
2637,985,6,,FALSE,23-04-2021
3823,499,5,,FALSE,23-06-2022
260,841,4,87,FALSE,09-09-2020
3161,212,,,FALSE,17-08-2023
4210,129,,,TRUE,14-09-2022
4195,623,,,FALSE,08-02-2021
4702,335,,,TRUE,21-07-2020
4659,1093,,84,TRUE,13-05-2023
3207,654,,,FALSE,17-12-2021
1589,852,4,65,FALSE,13-11-2022
1760,306,,,FALSE,22-09-2020
1776,491,,97,TRUE,18-08-2022
135,954,,,FALSE,27-10-2024
4645,1459,8,,FALSE,14-03-2020
1560,156,5,,TRUE,22-05-2021
2280,835,,,TRUE,22-03-2025
91,104,,,FALSE,04-01-2023
2891,650,,41,FALSE,05-03-2020
1945,387,,,FALSE,23-10-2023
3096,66,,78,FALSE,25-07-2025
808,167,8,,FALSE,21-09-2024
1489,639,,91,FALSE,26-01-2022
1489,1079,,,FALSE,15-12-2021
3195,655,10,,FALSE,11-12-2020
3211,490,10,,TRUE,09-03-2023
3847,44,10,,FALSE,16-08-2020
747,294,,32,TRUE,01-08-2023
1622,99,,,FALSE,23-11-2022
120,1450,,48,FALSE,02-07-2020
3745,1214,,23,FALSE,10-02-2024
1286,264,10,,FALSE,03-07-2023
1215,422,,,FALSE,12-01-2022
4358,709,9,,FALSE,29-03-2022
3666,850,,,FALSE,24-07-2023
4245,886,,,FALSE,07-04-2021
3104,1360,3,17,FALSE,10-04-2023
690,958,,99,TRUE,02-11-2024
2857,203,,,FALSE,16-07-2024
1899,227,7,,TRUE,09-04-2020
53,190,,,TRUE,19-09-2025
1382,9,,88,FALSE,23-12-2022
847,450,,,FALSE,12-07-2020
1546,1497,,,FALSE,20-12-2024
98,589,,,FALSE,17-03-2023
558,1323,,,TRUE,14-11-2020
3491,962,,31,TRUE,16-08-2024
3791,177,,,FALSE,26-06-2025
2860,68,9,65,FALSE,16-10-2024
1283,1271,8,,FALSE,03-04-2025
1437,1223,,,TRUE,19-03-2020
3958,942,,,TRUE,04-04-2023
1501,59,4,,FALSE,29-11-2022
409,788,,,FALSE,12-09-2022
4993,505,,90,FALSE,17-07-2023
532,76,1,,TRUE,24-10-2021
1297,521,,,FALSE,29-03-2022
4694,551,9,,TRUE,07-06-2023
3214,776,,,FALSE,03-03-2025
4823,1153,,,FALSE,20-07-2022
907,374,3,,FALSE,29-11-2021
3126,289,,25,FALSE,25-11-2021
2753,825,,94,FALSE,21-10-2025
324,1029,,91,FALSE,03-10-2021
2385,1287,,,FALSE,20-09-2021
2902,495,9,74,FALSE,02-04-2020
2250,1223,,,TRUE,17-07-2021
1382,668,,64,TRUE,19-12-2021
740,308,,,FALSE,05-06-2021
987,1078,,,FALSE,15-12-2022
1657,1164,8,62,TRUE,13-01-2025
3402,1353,,,FALSE,25-03-2023
550,149,,,FALSE,07-04-2021
4089,362,,98,FALSE,16-02-2025
1514,1069,,100,FALSE,31-07-2020
262,411,,,FALSE,16-09-2021
4107,657,,,FALSE,23-04-2023
2516,1083,,,TRUE,11-09-2025
3776,375,,,FALSE,22-04-2020
1626,1073,8,,FALSE,11-06-2021
2771,598,,,FALSE,04-06-2020
4379,666,6,,FALSE,18-05-2025
4805,141,7,,TRUE,04-06-2020
3150,413,,,FALSE,09-06-2023
821,1004,,,FALSE,02-05-2021
1913,1199,4,,FALSE,23-11-2022
446,885,,,FALSE,11-11-2022
1855,443,,90,FALSE,13-06-2020
533,132,,,TRUE,23-09-2021
4899,763,,,FALSE,19-09-2024
3106,1312,2,98,FALSE,06-05-2024
4332,1170,5,,FALSE,27-04-2021
4254,1431,10,,FALSE,04-07-2024
935,768,,92,FALSE,10-08-2023
1237,626,10,,FALSE,13-11-2022
3544,1278,,,TRUE,04-02-2023
2754,1117,,,FALSE,03-01-2025
3815,1263,6,,FALSE,27-05-2024
3544,801,,,FALSE,13-03-2021
2402,1331,3,12,FALSE,07-12-2023
190,1126,,50,TRUE,06-03-2020
4942,282,8,96,TRUE,06-05-2021
3494,648,,,FALSE,30-10-2020
1333,1008,,,FALSE,07-10-2025
215,367,2,,FALSE,20-07-2022
4529,1379,,,FALSE,13-01-2020
2387,432,,31,FALSE,26-04-2023
1091,1062,1,68,FALSE,09-10-2023
4971,1319,,,FALSE,16-02-2024
709,1016,,39,FALSE,09-07-2020
3297,164,,,FALSE,09-01-2023
3159,353,,,FALSE,10-11-2025
3676,1026,7,,FALSE,25-06-2022
695,1484,,,FALSE,05-08-2020
4594,1374,1,,FALSE,20-03-2020
4767,787,,78,FALSE,10-05-2024
4455,525,,,FALSE,20-02-2020
3976,363,,44,FALSE,04-01-2024
177,1361,,63,FALSE,27-10-2020
3234,666,,,FALSE,18-01-2020
2192,1302,,49,FALSE,06-06-2021
4041,626,,58,FALSE,06-08-2025
4,1347,,,FALSE,13-08-2023
1230,1132,,,FALSE,12-02-2022
3330,396,,,TRUE,20-05-2020
2859,608,,47,FALSE,22-09-2022
3890,1273,10,38,FALSE,26-02-2023
4256,809,,,FALSE,19-06-2025
4475,696,6,,FALSE,18-12-2023
2507,1223,2,,FALSE,02-01-2021
3441,748,,,FALSE,19-05-2025
1214,844,10,32,FALSE,07-05-2024
1153,698,,,FALSE,24-12-2022
4221,633,4,63,TRUE,30-10-2025
3082,775,,,FALSE,24-04-2022
2332,961,,88,TRUE,09-09-2022
1168,865,5,49,FALSE,20-11-2023
2860,1256,6,,TRUE,06-06-2022
1413,91,,,TRUE,31-12-2021
2840,190,,68,FALSE,06-06-2021
2553,733,,,FALSE,27-07-2021
3077,550,,,FALSE,07-08-2025
3291,464,,,FALSE,25-03-2025
4312,824,,16,FALSE,27-06-2021
4689,1259,,,FALSE,07-07-2025
438,1378,,,FALSE,18-03-2021
1160,228,,,FALSE,30-07-2022
1230,521,7,,FALSE,27-01-2025
686,144,,,FALSE,05-03-2025
3817,358,5,95,TRUE,01-10-2021
3817,161,5,70,FALSE,06-05-2023
2415,933,,,FALSE,09-02-2021
1143,1016,10,,FALSE,25-06-2024
109,1430,,,FALSE,24-02-2024
40,324,3,87,FALSE,31-12-2022
396,718,10,,FALSE,31-08-2023
1217,617,,58,TRUE,15-06-2022
4586,801,3,,TRUE,22-09-2024
3937,305,6,55,TRUE,14-01-2022
281,1302,,,TRUE,24-02-2021
1963,305,,,FALSE,09-06-2021
4610,504,,,FALSE,24-04-2021
2389,772,,42,FALSE,08-02-2021
1159,297,,48,FALSE,15-03-2021
1950,143,,,FALSE,02-01-2025
1944,639,,,FALSE,07-02-2025
3535,394,8,29,TRUE,23-07-2020
861,48,,,FALSE,30-03-2021
1636,570,,53,FALSE,06-08-2022
161,909,,,FALSE,19-07-2020
2787,457,,,FALSE,21-11-2020
1022,1452,,,FALSE,31-05-2021
1495,333,,52,TRUE,03-02-2025
3527,259,5,43,FALSE,17-12-2024
2775,504,2,,TRUE,19-05-2025
2679,32,,79,FALSE,25-08-2025
4778,649,,90,FALSE,08-01-2020
1686,345,,,FALSE,26-01-2022
277,854,1,,FALSE,07-05-2022
1738,110,,75,TRUE,22-10-2022
336,438,,,FALSE,13-01-2024
2233,460,5,,FALSE,11-04-2025
3643,1292,,,FALSE,17-04-2024
4060,513,2,,TRUE,24-07-2021
4099,383,5,,FALSE,13-01-2022
4796,829,10,,FALSE,09-02-2022
3036,781,8,50,FALSE,12-08-2025
4582,1246,,,TRUE,21-04-2025
4821,697,,,FALSE,19-08-2024
2634,978,3,,FALSE,01-07-2020
174,649,4,,TRUE,25-05-2024
428,968,,,FALSE,05-09-2025
1324,643,3,91,TRUE,08-07-2021
2770,1456,,,FALSE,11-11-2021
2375,1167,,48,FALSE,21-06-2023
1511,1489,,,FALSE,22-10-2025
1826,361,9,,FALSE,17-12-2021
1159,636,9,47,FALSE,14-06-2025
591,1272,2,,FALSE,16-10-2020
769,1018,,,FALSE,01-08-2021
2118,34,,69,TRUE,14-03-2023
2583,269,1,,FALSE,29-02-2020
1309,1444,,,FALSE,31-05-2020
607,337,6,13,FALSE,25-02-2020
2154,511,9,98,FALSE,11-12-2024
881,1288,,93,FALSE,31-07-2024
1607,1339,,,FALSE,26-12-2021
3632,1229,,,FALSE,10-09-2025
1318,917,,,FALSE,15-10-2021
613,1229,,,TRUE,21-02-2020
4724,294,10,,FALSE,02-10-2025
4126,1030,6,,TRUE,06-04-2022
3503,1416,,,FALSE,21-06-2023
2682,1127,,,FALSE,29-05-2020
263,977,,46,FALSE,18-07-2024
1178,156,,30,FALSE,06-10-2024
1308,679,5,77,TRUE,10-04-2022
444,1438,,,FALSE,08-01-2022
4138,981,8,,FALSE,10-03-2023
2222,887,7,,FALSE,11-08-2023
4966,1076,,,FALSE,27-07-2025
122,1334,8,,FALSE,20-02-2020
298,573,9,,FALSE,09-12-2023
2474,1280,,,FALSE,19-05-2024
551,1416,,,FALSE,13-10-2023
308,542,6,,FALSE,06-11-2023
1035,1034,,,FALSE,15-05-2025
1737,1490,,,FALSE,12-02-2021
1377,893,,,FALSE,26-11-2022
916,220,,,FALSE,27-11-2023
2784,333,,,FALSE,30-11-2021
3623,270,,,FALSE,04-02-2021
1015,476,,90,FALSE,22-10-2024
1451,1498,,,FALSE,07-11-2024
808,173,,,TRUE,09-12-2023
664,1450,2,75,TRUE,16-05-2024
1790,183,,77,FALSE,08-06-2025
511,1283,9,,FALSE,08-01-2025
3920,997,,27,FALSE,02-03-2023
350,284,3,64,FALSE,16-09-2024
2578,287,,,FALSE,02-09-2024
3691,874,,,FALSE,02-10-2021
1058,1102,,66,FALSE,28-07-2025
3979,1039,,61,FALSE,09-06-2023
3313,1421,,95,TRUE,03-12-2020
594,1390,,86,TRUE,22-08-2024
122,802,,,FALSE,13-09-2021
2916,1489,9,,FALSE,16-11-2024
1862,1010,,,TRUE,11-08-2024
3239,905,10,,FALSE,11-10-2025
2519,1223,,,FALSE,24-04-2023
2316,459,4,27,FALSE,03-01-2023
1490,856,3,,FALSE,16-02-2021
3458,1193,1,,FALSE,03-03-2021
4137,501,1,71,FALSE,21-10-2023
4373,1071,,,FALSE,14-04-2025
441,575,,,FALSE,04-05-2021
2733,872,,,FALSE,21-06-2022
165,977,5,,FALSE,05-12-2020
3050,856,4,,FALSE,01-01-2023
2021,1006,,,FALSE,19-01-2020
2208,184,2,,FALSE,09-06-2023
186,1322,7,,FALSE,24-07-2020
1832,317,,52,FALSE,14-03-2024
4794,511,8,,FALSE,09-07-2021
889,1045,,,TRUE,05-01-2021
2370,1180,,59,TRUE,22-06-2020
638,1250,,,FALSE,02-09-2021
3472,425,10,21,FALSE,20-04-2020
1038,679,4,,FALSE,19-11-2024
3058,1487,1,46,TRUE,21-06-2021
241,1270,,42,FALSE,14-04-2024
2584,483,3,,FALSE,29-07-2020
1197,992,,,FALSE,24-11-2022
2725,950,9,,FALSE,23-01-2020
236,1396,,,FALSE,25-12-2021
2554,1459,,,TRUE,25-04-2025
2410,1366,,,FALSE,14-06-2022
2576,1120,,,FALSE,13-05-2023
4762,716,,17,FALSE,26-07-2021
3834,1166,,15,TRUE,13-06-2024
3017,710,,,FALSE,03-02-2022
3590,947,,,FALSE,20-08-2022
751,489,,,TRUE,15-08-2020
982,520,5,,FALSE,31-05-2022
3611,1379,2,,TRUE,18-08-2023
2834,1227,5,100,FALSE,29-10-2021
3936,691,7,60,FALSE,19-03-2020
2766,1122,8,,FALSE,12-11-2022
3073,1195,,44,FALSE,06-10-2024
4947,635,3,37,FALSE,25-03-2020
1070,395,,,FALSE,18-03-2020
900,1261,,,TRUE,11-06-2023
455,937,,78,FALSE,02-09-2022
2245,198,6,,FALSE,13-11-2023
4545,554,,,FALSE,03-07-2025
2788,282,1,54,FALSE,24-07-2023
2610,27,8,98,FALSE,28-11-2025
2009,1001,,,FALSE,19-03-2023
4479,1157,6,40,FALSE,20-02-2024
4188,888,6,,FALSE,24-01-2020
4766,993,,,FALSE,28-04-2024
4067,760,,,FALSE,14-03-2021
1081,340,,,FALSE,21-03-2021
4118,773,,,FALSE,10-07-2022
3824,626,,33,FALSE,28-09-2025
1620,1301,5,,FALSE,03-08-2024
3354,1488,,67,FALSE,13-01-2022
4595,1168,,,FALSE,16-08-2022
1497,1148,2,,FALSE,12-09-2021
4156,903,,,TRUE,02-10-2021
1531,1487,7,,FALSE,16-03-2023
3569,724,7,38,FALSE,26-10-2020
939,85,,100,FALSE,07-05-2024
4101,1103,4,,FALSE,20-01-2021
697,234,10,,FALSE,16-01-2022
4598,40,3,14,FALSE,18-04-2020
4490,309,,88,FALSE,08-04-2022
705,735,,,FALSE,22-04-2021
1422,977,5,,TRUE,20-04-2020
124,1143,,,FALSE,08-11-2023
2910,816,,,TRUE,21-08-2024
2966,60,,,FALSE,25-05-2021
2799,1066,,,FALSE,11-02-2022
3751,343,,,FALSE,15-02-2022
935,758,6,,FALSE,04-04-2020
4909,208,,85,FALSE,20-07-2020
472,1045,,,FALSE,09-12-2021
1917,1328,5,,FALSE,18-09-2025
1526,925,,74,FALSE,10-11-2022
4301,1100,,,FALSE,25-11-2021
3467,1442,10,72,FALSE,23-12-2021
4165,1427,,86,FALSE,27-09-2021
2993,97,,,TRUE,04-09-2025
2537,32,5,,FALSE,27-02-2021
3109,1089,10,63,FALSE,22-07-2020
1742,1043,,,FALSE,01-05-2021
3211,1063,7,,TRUE,25-10-2022
1687,161,,17,FALSE,13-05-2022
329,1241,,,TRUE,02-05-2024
1708,1252,,,FALSE,05-08-2020
4138,1026,,,FALSE,13-08-2022
4023,115,,,FALSE,07-08-2023
2530,853,,,FALSE,05-02-2024
4898,687,4,,FALSE,19-11-2023
4800,519,2,,FALSE,04-11-2020
1737,1448,9,24,FALSE,29-03-2022
1299,44,,35,FALSE,14-05-2023
4330,1144,,,FALSE,16-10-2022
4662,825,,,FALSE,12-09-2025
1262,1262,,22,FALSE,06-06-2022
1387,683,,,FALSE,05-10-2021
4868,410,,,FALSE,04-01-2023
996,958,,70,FALSE,11-06-2022
2211,1317,,44,FALSE,11-11-2022
4573,718,,,TRUE,21-03-2023
1711,845,,,FALSE,05-10-2022
1566,1330,,,FALSE,03-12-2020
3632,315,,48,TRUE,28-02-2024
1526,1383,,,TRUE,17-10-2023
65,942,,21,FALSE,03-03-2025
4604,788,,,FALSE,27-03-2025
1434,797,,,FALSE,15-09-2025
3621,1013,8,29,TRUE,29-01-2022
2912,487,,,FALSE,04-09-2025
479,1451,,91,FALSE,24-04-2025
3225,727,10,,FALSE,20-07-2024
4533,1496,,,FALSE,09-06-2023
3373,148,,30,FALSE,27-04-2022
1126,483,2,,FALSE,18-05-2022
4678,1376,,,FALSE,05-09-2020
1636,25,2,,FALSE,27-01-2022
4240,1499,3,34,FALSE,13-04-2020
4551,1115,,,TRUE,12-04-2020
4138,731,,,FALSE,21-03-2023
2888,320,,,FALSE,18-04-2024
1320,604,,,FALSE,25-08-2022
662,184,,,TRUE,24-05-2023
549,384,10,,FALSE,25-11-2023
4403,945,10,,FALSE,13-09-2022
3,361,10,72,FALSE,06-04-2025
4830,1322,,,FALSE,01-03-2023
2348,1378,,44,FALSE,12-09-2021
3864,1439,,,TRUE,23-12-2023
2063,638,,,FALSE,18-10-2022
758,296,1,47,FALSE,30-10-2024
4276,855,,,FALSE,28-09-2020
2301,1256,,,FALSE,03-10-2021
3584,1425,2,,FALSE,19-06-2020
3116,724,9,31,FALSE,05-12-2024
4425,778,,,TRUE,26-08-2022
659,173,,86,FALSE,20-09-2023
966,33,2,,FALSE,26-10-2024
4028,152,,14,FALSE,18-10-2023
3225,1478,1,,FALSE,11-12-2023
990,515,,22,FALSE,27-05-2020
4326,620,,,FALSE,11-03-2025
4942,998,2,,FALSE,12-11-2024
2755,639,,,FALSE,14-04-2023
4691,26,4,75,FALSE,05-07-2022
979,854,,,FALSE,07-08-2024
725,1139,7,,TRUE,02-11-2022
2314,71,,,FALSE,08-04-2021
3642,1018,,18,FALSE,09-03-2025
4824,144,3,,FALSE,14-04-2025
2201,1148,5,,FALSE,18-10-2022
415,1264,,,TRUE,12-11-2025
537,938,4,46,TRUE,01-08-2023
1113,1042,8,,FALSE,06-04-2020
4931,286,,30,FALSE,30-04-2022
148,1148,,,FALSE,11-07-2021
1492,467,,,FALSE,13-05-2020
2952,33,9,75,FALSE,27-04-2021
52,1223,10,,FALSE,07-10-2022
211,912,,,FALSE,18-09-2021
2546,964,,,FALSE,17-09-2022
4676,173,,,FALSE,02-09-2025
1285,1488,7,17,FALSE,06-12-2021
328,129,10,29,FALSE,28-08-2023
1776,634,,,TRUE,15-11-2021
1316,78,,80,FALSE,16-06-2024
1277,191,,,FALSE,12-05-2024
1670,950,7,,FALSE,30-03-2025
4610,124,10,36,FALSE,28-01-2024
3702,1419,8,,FALSE,01-10-2024
2185,1148,,,FALSE,13-11-2021
1690,1114,3,,FALSE,18-03-2023
3291,969,5,,TRUE,04-11-2024
4108,866,9,,FALSE,30-06-2024
4205,137,5,67,FALSE,23-07-2023
2041,817,,77,FALSE,25-06-2024
3408,42,4,,FALSE,26-04-2024
1271,1422,,93,FALSE,01-06-2020
186,810,7,,TRUE,08-01-2025
3141,328,,17,FALSE,11-01-2022
3276,1215,,,FALSE,16-11-2025
1422,533,,22,FALSE,01-08-2024
2701,617,,,FALSE,18-05-2025
3343,756,,79,FALSE,06-12-2024
834,256,8,,FALSE,27-01-2025
4004,761,,,FALSE,31-08-2024
172,215,,38,FALSE,18-04-2021
2405,1358,7,,FALSE,16-01-2021
3316,1240,2,,FALSE,22-04-2023
1959,152,,,FALSE,20-12-2023
2140,723,3,,FALSE,15-11-2024
3737,61,,,FALSE,14-09-2023
4500,600,8,,FALSE,14-09-2022
4952,909,,52,FALSE,22-04-2024
2824,151,,,TRUE,02-12-2021
4606,1443,,,FALSE,11-04-2022
1887,216,10,,FALSE,08-07-2021
2528,1061,,,FALSE,07-11-2024
164,877,,96,FALSE,19-09-2022
1708,493,,30,TRUE,21-01-2021
2849,1363,1,,FALSE,19-04-2020
4950,816,,,FALSE,06-05-2025
1994,1173,,24,FALSE,24-01-2025
3317,1494,,,FALSE,14-05-2020
3876,1018,,,FALSE,20-01-2022
4241,1252,,,FALSE,09-08-2025
1817,557,,88,TRUE,19-03-2020
955,1050,,,TRUE,11-05-2025
1565,833,,,FALSE,09-03-2025
2122,133,,,FALSE,12-12-2020
4683,769,,,FALSE,12-04-2022
1786,477,,38,FALSE,05-01-2020
4876,446,6,,FALSE,28-05-2025
3394,1212,,68,FALSE,18-08-2024
1012,187,10,,TRUE,30-11-2025
681,537,8,84,FALSE,13-06-2023
2611,336,1,,TRUE,13-04-2021
3037,1362,,72,FALSE,08-05-2022
3718,499,,68,TRUE,17-01-2025
2121,362,,,FALSE,04-03-2023
1180,995,9,,TRUE,05-07-2024
